attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
20621,L20621,4,1,7,24,2023,0,0,Unfurnished,10.42,0,0
20622,L20622,5,2,14,37,2001,0,1,Unfurnished,14.67,0,0
20623,L20623,5,1,25,36,2014,0,1,Unfurnished,13.83,0,0
20624,L20624,1,3,21,24,2010,0,0,Semi-Furnished,5.87,0,0
20625,L20625,4,3,29,38,2007,0,0,Semi-Furnished,4.15,0,0
20626,L20626,4,1,10,29,1995,0,0,Furnished,2.48,0,0
20627,L20627,5,1,28,37,2009,0,0,Semi-Furnished,1.11,0,0
20628,L20628,5,2,14,32,2009,0,0,Semi-Furnished,12.56,0,0
20629,L20629,5,3,11,25,2021,0,0,Semi-Furnished,13.62,0,0
20630,L20630,3,4,8,10,2020,0,0,Semi-Furnished,12.87,0,0
20631,L20631,1,1,28,35,2009,0,0,Furnished,5.62,0,0
20632,L20632,3,3,14,25,2019,0,1,Unfurnished,10.83,0,0
20633,L20633,5,2,16,27,1992,0,1,Unfurnished,2.24,0,0
20634,L20634,4,4,15,32,2009,0,1,Furnished,10.88,0,0
20635,L20635,1,3,9,12,1997,0,0,Semi-Furnished,5.42,0,0
20636,L20636,1,2,1,4,2010,0,4,Unfurnished,4.95,0,0
20637,L20637,5,4,7,26,2012,0,0,Semi-Furnished,12.17,0,0
20638,L20638,5,3,2,3,1990,0,2,Furnished,10.66,0,0
20639,L20639,5,2,16,17,1991,0,3,Semi-Furnished,10.55,0,0
20640,L20640,5,1,5,9,1999,0,0,Semi-Furnished,10.1,0,0
20641,L20641,5,1,24,29,2019,0,0,Semi-Furnished,8.25,0,0
20642,L20642,5,2,0,1,2013,0,0,Semi-Furnished,2.63,0,0
20643,L20643,1,4,1,18,2021,0,1,Unfurnished,3.94,0,0
20644,L20644,3,3,0,20,2019,0,0,Unfurnished,8.64,0,0
20645,L20645,4,4,8,34,2003,0,0,Unfurnished,11.75,0,0
20646,L20646,5,3,4,28,1992,0,0,Semi-Furnished,9.63,0,0
20647,L20647,4,3,23,35,2014,0,1,Semi-Furnished,5.98,0,0
20648,L20648,1,4,14,16,1996,0,1,Semi-Furnished,9.37,0,0
20649,L20649,4,1,18,21,2006,0,0,Semi-Furnished,4.96,0,0
20650,L20650,1,1,8,13,2016,0,0,Unfurnished,8.92,0,0
20651,L20651,2,3,29,35,2012,0,3,Unfurnished,11.64,0,0
20652,L20652,3,1,16,32,2021,0,0,Unfurnished,2.44,0,0
20653,L20653,2,1,14,38,1991,0,1,Semi-Furnished,1.12,0,0
20654,L20654,1,1,3,6,2000,0,4,Unfurnished,6.08,0,0
20655,L20655,2,4,24,38,2023,0,1,Unfurnished,11.28,0,0
20656,L20656,1,2,8,38,2023,0,0,Unfurnished,1.8399999999999999,0,0
20657,L20657,2,2,12,13,1996,0,0,Semi-Furnished,14.93,0,0
20658,L20658,1,1,21,39,1999,0,0,Unfurnished,11.78,0,0
20659,L20659,3,1,12,13,2014,0,4,Unfurnished,10.7,0,0
20660,L20660,3,4,4,12,1991,0,3,Unfurnished,6.0,0,0
20661,L20661,3,1,27,33,2019,0,0,Unfurnished,12.27,0,0
20662,L20662,1,3,13,28,2006,0,0,Semi-Furnished,5.39,0,0
20663,L20663,4,2,1,3,2018,0,0,Semi-Furnished,7.01,0,0
20664,L20664,2,3,6,18,2007,0,3,Unfurnished,1.17,0,0
20665,L20665,2,4,24,26,2006,0,1,Semi-Furnished,14.67,0,0
20666,L20666,2,1,0,2,2011,0,3,Semi-Furnished,9.29,0,0
20667,L20667,2,4,3,4,2014,0,2,Semi-Furnished,3.68,0,0
20668,L20668,3,4,2,28,2009,0,0,Unfurnished,9.42,0,0
20669,L20669,4,1,8,28,2005,0,3,Semi-Furnished,11.65,0,0
20670,L20670,2,3,9,25,2014,0,2,Furnished,11.53,0,0
20671,L20671,4,4,0,26,2004,0,2,Unfurnished,0.1,0,0
20672,L20672,1,1,1,2,2004,0,0,Semi-Furnished,11.43,0,0
20673,L20673,1,2,0,34,2004,0,0,Unfurnished,7.9,0,0
20674,L20674,2,2,9,30,2007,0,0,Unfurnished,12.29,0,0
20675,L20675,5,1,10,21,1990,0,0,Furnished,3.05,0,0
20676,L20676,3,2,19,37,2022,0,3,Semi-Furnished,4.22,0,0
20677,L20677,2,4,1,23,1992,0,0,Unfurnished,0.87,0,0
20678,L20678,3,1,23,33,2011,0,0,Furnished,4.86,0,0
20679,L20679,2,1,1,2,2010,0,1,Furnished,6.17,0,0
20680,L20680,3,4,10,27,2016,0,0,Semi-Furnished,2.87,0,0
20681,L20681,5,4,7,22,1993,0,4,Furnished,10.22,0,0
20682,L20682,5,1,15,34,1990,0,0,Unfurnished,13.58,0,0
20683,L20683,1,2,9,16,1993,0,0,Semi-Furnished,0.71,0,0
20684,L20684,2,3,15,20,2013,0,0,Semi-Furnished,5.0,0,0
20685,L20685,5,2,9,26,2018,0,0,Unfurnished,2.45,0,0
20686,L20686,5,2,5,16,2011,0,0,Semi-Furnished,1.31,0,0
20687,L20687,2,3,3,6,2012,0,3,Semi-Furnished,3.39,0,0
20688,L20688,2,4,19,23,2010,0,0,Furnished,7.83,0,0
20689,L20689,1,2,10,37,2003,0,4,Furnished,8.75,0,0
20690,L20690,5,1,7,8,1997,0,0,Furnished,1.57,0,0
20691,L20691,3,2,3,6,2005,0,0,Unfurnished,13.68,0,0
20692,L20692,2,4,31,37,2013,0,0,Unfurnished,3.29,0,0
20693,L20693,2,1,0,22,2015,0,3,Semi-Furnished,11.37,0,0
20694,L20694,2,4,5,6,1996,0,1,Semi-Furnished,9.99,0,0
20695,L20695,2,1,27,32,2014,0,0,Semi-Furnished,11.91,0,0
20696,L20696,5,4,7,17,2015,0,3,Semi-Furnished,6.82,0,0
20697,L20697,3,2,13,38,2015,0,0,Semi-Furnished,10.46,0,0
20698,L20698,1,4,2,17,2019,0,2,Semi-Furnished,13.29,0,0
20699,L20699,4,3,1,37,1991,0,0,Unfurnished,2.03,0,0
20700,L20700,5,2,21,23,1998,0,3,Furnished,9.35,0,0
20701,L20701,5,4,0,13,2000,0,0,Semi-Furnished,7.75,0,0
20702,L20702,4,2,10,32,2004,0,4,Semi-Furnished,6.79,0,0
20703,L20703,4,4,20,22,2001,0,4,Furnished,13.75,0,0
20704,L20704,2,4,5,7,2005,0,3,Unfurnished,14.96,0,0
20705,L20705,3,2,7,22,2021,0,0,Semi-Furnished,5.97,0,0
20706,L20706,5,1,6,21,2007,0,4,Semi-Furnished,7.12,0,0
20707,L20707,5,1,5,6,2010,0,0,Semi-Furnished,9.02,0,0
20708,L20708,1,4,1,14,2005,0,4,Unfurnished,8.19,0,0
20709,L20709,4,3,11,16,1996,0,3,Unfurnished,8.92,0,0
20710,L20710,4,3,2,3,1994,0,3,Unfurnished,1.12,0,0
20711,L20711,5,4,4,9,2022,0,1,Furnished,9.49,0,0
20712,L20712,4,4,18,21,2020,0,0,Semi-Furnished,9.71,0,0
20713,L20713,2,2,27,30,2010,0,2,Furnished,13.03,0,0
20714,L20714,1,3,26,30,1992,0,0,Semi-Furnished,7.87,0,0
20715,L20715,5,2,23,32,1999,0,0,Furnished,4.14,0,0
20716,L20716,1,1,4,23,2000,0,4,Furnished,7.59,0,0
20717,L20717,2,2,2,3,2011,0,0,Unfurnished,7.62,0,0
20718,L20718,1,4,0,1,2006,0,1,Semi-Furnished,9.71,0,0
20719,L20719,4,2,0,3,2014,0,1,Semi-Furnished,7.55,0,0
20720,L20720,5,2,24,37,2017,0,0,Unfurnished,6.03,0,0
20721,L20721,1,2,3,7,2009,0,0,Semi-Furnished,12.91,0,0
20722,L20722,3,4,2,3,2019,0,3,Furnished,14.58,0,0
20723,L20723,5,4,12,36,2020,0,2,Furnished,8.15,0,0
20724,L20724,1,3,0,3,2002,0,0,Furnished,9.43,0,0
20725,L20725,5,2,0,4,1999,0,1,Semi-Furnished,9.55,0,0
20726,L20726,1,1,4,31,2022,0,2,Furnished,7.87,0,0
20727,L20727,1,2,0,2,2009,0,0,Furnished,1.65,0,0
20728,L20728,4,1,1,14,2003,0,0,Furnished,0.87,0,0
20729,L20729,1,3,13,37,1997,0,3,Semi-Furnished,12.89,0,0
20730,L20730,3,2,28,31,1997,0,3,Unfurnished,3.5700000000000003,0,0
20731,L20731,4,1,0,2,2017,0,0,Furnished,9.72,0,0
20732,L20732,3,2,5,31,1999,0,3,Furnished,9.45,0,0
20733,L20733,3,2,6,22,2003,0,2,Semi-Furnished,8.59,0,0
20734,L20734,2,3,5,10,2003,0,0,Semi-Furnished,2.06,0,0
20735,L20735,3,1,15,30,1995,0,1,Unfurnished,1.0,0,0
20736,L20736,1,1,26,33,2023,0,1,Furnished,3.35,0,0
20737,L20737,5,4,3,19,2006,0,4,Semi-Furnished,9.13,0,0
20738,L20738,4,1,6,25,2010,0,4,Semi-Furnished,8.26,0,0
20739,L20739,4,2,0,1,2017,0,0,Semi-Furnished,10.88,0,0
20740,L20740,4,3,15,32,2004,0,2,Unfurnished,6.01,0,0
20741,L20741,5,4,3,25,1998,0,3,Semi-Furnished,11.72,0,0
20742,L20742,3,4,6,17,2007,0,2,Unfurnished,8.34,0,0
20743,L20743,2,2,4,14,2006,0,4,Semi-Furnished,1.25,0,0
20744,L20744,1,3,1,13,2007,0,3,Unfurnished,1.6,0,0
20745,L20745,4,4,7,38,1993,0,0,Furnished,4.13,0,0
20746,L20746,1,3,26,39,2009,0,3,Semi-Furnished,5.79,0,0
20747,L20747,3,1,1,2,2002,0,0,Furnished,14.49,0,0
20748,L20748,2,4,5,32,2000,0,1,Unfurnished,13.63,0,0
20749,L20749,4,4,3,32,2022,0,1,Semi-Furnished,8.61,0,0
20750,L20750,3,3,4,6,2017,0,3,Unfurnished,3.08,0,0
20751,L20751,2,4,0,25,1997,0,0,Furnished,14.72,0,0
20752,L20752,4,1,1,3,2009,0,0,Unfurnished,8.12,0,0
20753,L20753,3,4,11,18,2007,0,0,Unfurnished,8.89,0,0
20754,L20754,1,2,26,38,1996,0,1,Furnished,7.48,0,0
20755,L20755,5,4,1,3,2022,0,0,Semi-Furnished,7.92,0,0
20756,L20756,4,2,1,5,2000,0,1,Unfurnished,10.87,0,0
20757,L20757,2,4,16,24,2019,0,0,Unfurnished,2.79,0,0
20758,L20758,2,4,8,34,2009,0,0,Semi-Furnished,7.5,0,0
20759,L20759,5,4,17,39,1999,0,0,Semi-Furnished,2.34,0,0
20760,L20760,5,3,23,24,2019,0,4,Furnished,2.87,0,0
20761,L20761,3,4,17,36,2007,0,2,Unfurnished,6.89,0,0
20762,L20762,5,4,4,28,2014,0,0,Furnished,3.47,0,0
20763,L20763,4,1,8,34,2021,0,3,Unfurnished,14.32,0,0
20764,L20764,5,1,5,16,2023,0,0,Semi-Furnished,2.0,0,0
20765,L20765,4,2,34,36,2020,0,0,Semi-Furnished,14.74,0,0
20766,L20766,1,3,3,7,2017,0,0,Unfurnished,14.14,0,0
20767,L20767,5,1,13,18,2015,0,0,Semi-Furnished,12.27,0,0
20768,L20768,1,1,0,6,1993,0,3,Unfurnished,8.67,0,0
20769,L20769,2,3,8,28,2009,0,3,Semi-Furnished,7.13,0,0
20770,L20770,5,2,8,39,1997,0,0,Unfurnished,10.95,0,0
20771,L20771,2,4,31,34,1991,0,0,Semi-Furnished,1.77,0,0
20772,L20772,1,4,19,29,2016,0,0,Semi-Furnished,8.45,0,0
20773,L20773,2,4,0,4,2023,0,4,Unfurnished,13.47,0,0
20774,L20774,1,1,7,14,2010,0,0,Semi-Furnished,9.07,0,0
20775,L20775,3,1,2,5,1997,0,0,Unfurnished,4.8,0,0
20776,L20776,1,3,13,25,2012,0,1,Semi-Furnished,6.06,0,0
20777,L20777,3,3,25,39,1997,0,0,Semi-Furnished,10.67,0,0
20778,L20778,2,4,7,8,1994,0,1,Unfurnished,0.86,0,0
20779,L20779,1,4,10,15,1990,0,0,Unfurnished,9.46,0,0
20780,L20780,3,4,7,19,2010,0,3,Furnished,4.89,0,0
20781,L20781,1,1,8,11,1999,0,0,Furnished,6.03,0,0
20782,L20782,4,4,19,20,1991,0,0,Semi-Furnished,4.29,0,0
20783,L20783,4,1,10,36,2010,0,1,Furnished,13.37,0,0
20784,L20784,2,4,11,18,2002,0,0,Semi-Furnished,12.32,0,0
20785,L20785,4,3,9,14,2017,0,0,Furnished,12.79,0,0
20786,L20786,5,3,2,38,2019,0,1,Furnished,6.23,0,0
20787,L20787,3,1,6,25,2007,0,0,Unfurnished,2.01,0,0
20788,L20788,5,4,10,16,1991,0,0,Semi-Furnished,9.81,0,0
20789,L20789,4,4,2,18,2008,0,0,Unfurnished,10.09,0,0
20790,L20790,2,3,0,1,2010,0,3,Unfurnished,6.32,0,0
20791,L20791,5,1,0,1,2015,0,0,Furnished,1.1400000000000001,0,0
20792,L20792,2,3,0,1,2014,0,0,Unfurnished,3.41,0,0
20793,L20793,1,1,16,21,2008,0,0,Furnished,0.34,0,0
20794,L20794,5,1,22,25,2014,0,0,Furnished,10.76,0,0
20795,L20795,1,3,7,27,2009,0,0,Semi-Furnished,13.34,0,0
20796,L20796,5,2,4,10,1995,0,0,Semi-Furnished,13.24,0,0
20797,L20797,3,4,5,12,2007,0,1,Semi-Furnished,3.7,0,0
20798,L20798,2,1,18,28,2007,0,0,Unfurnished,3.18,0,0
20799,L20799,1,4,13,32,2009,0,0,Semi-Furnished,7.0,0,0
20800,L20800,4,4,22,33,2023,0,4,Unfurnished,3.15,0,0
20801,L20801,5,4,1,8,1999,0,4,Semi-Furnished,1.99,0,0
20802,L20802,1,4,10,26,2022,0,0,Furnished,2.68,0,0
20803,L20803,5,2,0,2,2008,0,4,Unfurnished,6.39,0,0
20804,L20804,5,2,11,35,1991,0,0,Semi-Furnished,6.88,0,0
20805,L20805,5,4,0,34,1992,0,1,Semi-Furnished,9.98,0,0
20806,L20806,1,3,1,6,2019,0,0,Unfurnished,14.48,0,0
20807,L20807,1,4,1,31,2008,0,0,Furnished,13.68,0,0
20808,L20808,5,1,11,23,2010,0,0,Unfurnished,5.42,0,0
20809,L20809,4,4,2,12,2003,0,0,Semi-Furnished,2.74,0,0
20810,L20810,2,2,22,28,2020,0,0,Semi-Furnished,14.45,0,0
20811,L20811,5,1,6,15,2010,0,0,Semi-Furnished,9.91,0,0
20812,L20812,4,1,6,19,2006,0,0,Furnished,8.92,0,0
20813,L20813,2,2,0,12,2013,0,2,Semi-Furnished,7.95,0,0
20814,L20814,5,2,1,2,2023,0,4,Unfurnished,5.18,0,0
20815,L20815,2,1,7,11,2009,0,0,Semi-Furnished,8.95,0,0
20816,L20816,5,2,24,37,2005,0,0,Furnished,6.47,0,0
20817,L20817,1,2,28,38,2001,0,3,Furnished,7.85,0,0
20818,L20818,5,4,22,25,2013,0,0,Unfurnished,7.83,0,0
20819,L20819,5,1,0,21,2002,0,2,Semi-Furnished,0.4,0,0
20820,L20820,5,2,14,36,2023,0,0,Semi-Furnished,5.14,0,0
20821,L20821,5,2,3,9,2016,0,0,Furnished,2.45,0,0
20822,L20822,4,1,9,12,2010,0,0,Furnished,13.18,0,0
20823,L20823,3,4,7,10,1992,0,1,Unfurnished,8.6,0,0
20824,L20824,4,2,4,5,2003,0,0,Unfurnished,6.41,0,0
20825,L20825,4,4,20,33,2019,0,0,Semi-Furnished,9.9,0,0
20826,L20826,1,4,0,5,1999,0,0,Unfurnished,3.07,0,0
20827,L20827,5,4,6,16,1990,0,3,Unfurnished,4.4,0,0
20828,L20828,4,3,8,37,2017,0,4,Furnished,4.07,0,0
20829,L20829,2,1,19,37,2008,0,0,Furnished,9.09,0,0
20830,L20830,5,3,19,29,2019,0,0,Furnished,7.67,0,0
20831,L20831,1,1,7,18,2009,0,1,Unfurnished,7.88,0,0
20832,L20832,1,4,13,29,2009,0,0,Furnished,14.51,0,0
20833,L20833,2,4,5,6,2012,0,4,Furnished,2.62,0,0
20834,L20834,1,4,2,18,2020,0,0,Unfurnished,3.38,0,0
20835,L20835,5,4,22,32,2021,0,0,Furnished,8.7,0,0
20836,L20836,3,4,12,31,2015,0,0,Furnished,7.7,0,0
20837,L20837,3,3,4,11,2003,0,3,Semi-Furnished,6.85,0,0
20838,L20838,4,4,8,26,1995,0,2,Unfurnished,6.73,0,0
20839,L20839,1,4,20,28,2022,0,0,Semi-Furnished,9.37,0,0
20840,L20840,5,4,8,27,1997,0,0,Furnished,11.85,0,0
20841,L20841,2,3,10,19,1993,0,0,Semi-Furnished,5.76,0,0
20842,L20842,2,2,5,27,2002,0,2,Furnished,7.61,0,0
20843,L20843,5,1,11,20,2018,0,4,Unfurnished,11.01,0,0
20844,L20844,5,1,2,3,2014,0,4,Furnished,6.46,0,0
20845,L20845,2,2,3,16,2023,0,3,Furnished,3.54,0,0
20846,L20846,1,2,3,39,2000,0,3,Furnished,2.62,0,0
20847,L20847,4,3,24,29,2018,0,0,Unfurnished,1.13,0,0
20848,L20848,4,1,14,15,2011,0,2,Semi-Furnished,10.54,0,0
20849,L20849,4,2,27,30,2023,0,4,Semi-Furnished,4.18,0,0
20850,L20850,5,2,0,1,2000,0,0,Unfurnished,8.07,0,0
20851,L20851,2,3,22,29,2017,0,0,Unfurnished,9.68,0,0
20852,L20852,2,3,26,30,1997,0,0,Semi-Furnished,10.82,0,0
20853,L20853,2,4,25,32,2013,0,2,Semi-Furnished,0.7000000000000001,0,0
20854,L20854,2,2,5,10,1999,0,0,Semi-Furnished,4.17,0,0
20855,L20855,2,3,16,27,2004,0,3,Furnished,4.3,0,0
20856,L20856,3,1,6,8,2010,0,0,Furnished,7.01,0,0
20857,L20857,5,3,28,36,2009,0,2,Furnished,7.23,0,0
20858,L20858,5,1,6,35,2002,0,0,Furnished,3.5,0,0
20859,L20859,3,4,7,36,1991,0,0,Unfurnished,2.73,0,0
20860,L20860,4,2,32,36,2016,0,0,Unfurnished,12.57,0,0
20861,L20861,1,2,2,25,1996,0,0,Furnished,7.52,0,0
20862,L20862,5,3,17,20,2015,0,0,Furnished,2.31,0,0
20863,L20863,5,4,10,17,2019,0,4,Furnished,7.07,0,0
20864,L20864,3,2,15,23,2008,0,2,Semi-Furnished,12.23,0,0
20865,L20865,5,3,17,25,2010,0,0,Unfurnished,4.88,0,0
20866,L20866,5,3,26,31,2015,0,0,Unfurnished,2.76,0,0
20867,L20867,4,3,5,6,1999,0,0,Semi-Furnished,11.46,0,0
20868,L20868,3,3,24,35,2016,0,1,Unfurnished,0.51,0,0
20869,L20869,5,1,1,4,1997,0,0,Unfurnished,8.59,0,0
20870,L20870,2,4,3,20,2015,0,0,Unfurnished,10.7,0,0
20871,L20871,3,1,0,1,1990,0,0,Semi-Furnished,6.97,0,0
20872,L20872,4,2,4,26,2012,0,0,Semi-Furnished,0.48,0,0
20873,L20873,1,4,13,34,1998,0,0,Unfurnished,12.59,0,0
20874,L20874,5,3,0,10,2020,0,0,Semi-Furnished,10.59,0,0
20875,L20875,2,2,21,23,1996,0,2,Semi-Furnished,0.66,0,0
20876,L20876,2,3,13,24,1998,0,4,Semi-Furnished,6.71,0,0
20877,L20877,1,2,4,13,1996,0,4,Furnished,4.92,0,0
20878,L20878,3,4,12,29,2017,0,0,Unfurnished,14.17,0,0
20879,L20879,4,4,21,27,2023,0,0,Furnished,7.09,0,0
20880,L20880,5,1,15,31,2005,0,0,Furnished,1.92,0,0
20881,L20881,5,4,3,10,1999,0,0,Semi-Furnished,0.11,0,0
20882,L20882,5,2,28,31,2013,0,2,Unfurnished,8.21,0,0
20883,L20883,2,4,37,39,1999,0,0,Unfurnished,4.29,0,0
20884,L20884,3,4,8,10,2018,0,0,Furnished,4.72,0,0
20885,L20885,1,4,0,24,2014,0,3,Semi-Furnished,12.66,0,0
20886,L20886,3,3,21,33,2019,0,0,Furnished,4.21,0,0
20887,L20887,4,3,0,14,2008,0,0,Unfurnished,8.16,0,0
20888,L20888,4,4,22,35,2020,0,0,Furnished,7.4,0,0
20889,L20889,1,2,5,34,2019,0,2,Furnished,4.77,0,0
20890,L20890,2,4,15,17,2023,0,0,Unfurnished,8.85,0,0
20891,L20891,1,2,6,21,2017,0,0,Furnished,9.72,0,0
20892,L20892,4,4,28,32,2008,0,4,Semi-Furnished,4.09,0,0
20893,L20893,2,3,2,3,2000,0,0,Furnished,3.55,0,0
20894,L20894,3,2,4,15,2017,0,2,Furnished,4.62,0,0
20895,L20895,4,1,0,8,1995,0,2,Unfurnished,4.48,0,0
20896,L20896,2,3,23,32,2006,0,1,Furnished,3.67,0,0
20897,L20897,2,3,18,38,2016,0,1,Furnished,14.59,0,0
20898,L20898,5,4,0,26,1990,0,1,Furnished,5.39,0,0
20899,L20899,3,1,26,30,2005,0,0,Unfurnished,0.19,0,0
20900,L20900,2,2,7,9,1993,0,0,Unfurnished,10.29,0,0
20901,L20901,1,1,19,32,2012,0,0,Semi-Furnished,3.61,0,0
20902,L20902,3,4,6,11,2021,0,1,Semi-Furnished,6.1,0,0
20903,L20903,3,3,3,22,1992,0,3,Semi-Furnished,10.7,0,0
20904,L20904,4,1,31,34,2010,0,0,Unfurnished,7.27,0,0
20905,L20905,3,2,16,18,2013,0,0,Furnished,10.73,0,0
20906,L20906,3,2,0,19,2004,0,0,Unfurnished,14.06,0,0
20907,L20907,5,3,1,18,2000,0,0,Unfurnished,0.76,0,0
20908,L20908,3,4,20,37,1992,0,0,Furnished,1.4100000000000001,0,0
20909,L20909,2,3,13,18,2008,0,0,Semi-Furnished,5.7,0,0
20910,L20910,1,1,9,12,1997,0,0,Furnished,2.12,0,0
20911,L20911,5,4,1,4,2023,0,3,Furnished,8.86,0,0
20912,L20912,5,2,1,27,2023,0,0,Unfurnished,14.54,0,0
20913,L20913,5,4,0,5,2015,0,0,Furnished,10.74,0,0
20914,L20914,5,4,0,6,1992,0,0,Semi-Furnished,10.79,0,0
20915,L20915,4,1,12,13,2021,0,0,Furnished,4.13,0,0
20916,L20916,5,3,22,23,1999,0,0,Semi-Furnished,8.85,0,0
20917,L20917,4,1,7,25,1999,0,0,Semi-Furnished,9.43,0,0
20918,L20918,4,2,1,4,2000,0,0,Furnished,13.56,0,0
20919,L20919,3,3,21,32,2003,0,0,Semi-Furnished,10.27,0,0
20920,L20920,1,4,12,15,2020,0,0,Semi-Furnished,10.43,0,0
20921,L20921,3,1,8,26,1998,0,0,Furnished,1.81,0,0
20922,L20922,4,4,7,11,1995,0,0,Unfurnished,10.09,0,0
20923,L20923,3,1,3,9,2023,0,4,Furnished,13.15,0,0
20924,L20924,2,2,4,11,2007,0,0,Semi-Furnished,4.18,0,0
20925,L20925,5,2,1,2,2012,0,2,Unfurnished,0.92,0,0
20926,L20926,5,1,16,27,2019,0,4,Semi-Furnished,4.69,0,0
20927,L20927,4,2,5,26,1992,0,3,Semi-Furnished,4.39,0,0
20928,L20928,3,4,2,8,2004,0,0,Semi-Furnished,1.6600000000000001,0,0
20929,L20929,2,3,19,21,1992,0,0,Furnished,5.72,0,0
20930,L20930,2,1,16,21,2004,0,0,Unfurnished,12.4,0,0
20931,L20931,2,4,5,8,1992,0,0,Unfurnished,13.35,0,0
20932,L20932,4,1,0,1,2018,0,1,Semi-Furnished,12.49,0,0
20933,L20933,3,3,13,38,2020,0,1,Furnished,14.14,0,0
20934,L20934,2,2,9,13,1996,0,2,Unfurnished,13.93,0,0
20935,L20935,2,3,3,9,1996,0,0,Unfurnished,2.8200000000000003,0,0
20936,L20936,3,3,9,28,2000,0,0,Semi-Furnished,0.74,0,0
20937,L20937,3,1,2,6,2017,0,2,Unfurnished,2.39,0,0
20938,L20938,5,3,15,23,2014,0,0,Semi-Furnished,6.76,0,0
20939,L20939,1,2,2,36,2006,0,0,Furnished,12.78,0,0
20940,L20940,1,1,14,17,2010,0,4,Unfurnished,7.8100000000000005,0,0
20941,L20941,2,2,6,9,2009,0,0,Semi-Furnished,13.51,0,0
20942,L20942,3,3,2,12,1999,0,0,Semi-Furnished,1.11,0,0
20943,L20943,5,3,14,22,1995,0,0,Unfurnished,14.03,0,0
20944,L20944,4,2,5,12,2001,0,0,Furnished,13.25,0,0
20945,L20945,1,1,3,6,2006,0,0,Semi-Furnished,10.19,0,0
20946,L20946,1,3,5,9,2022,0,0,Furnished,3.24,0,0
20947,L20947,3,4,6,37,2008,0,0,Semi-Furnished,14.09,0,0
20948,L20948,4,3,1,3,1994,0,0,Furnished,3.34,0,0
20949,L20949,1,3,3,34,2018,0,0,Unfurnished,14.18,0,0
20950,L20950,5,4,0,8,2019,0,0,Unfurnished,14.04,0,0
20951,L20951,1,1,6,10,1990,0,0,Semi-Furnished,12.18,0,0
20952,L20952,3,1,8,9,2001,0,4,Furnished,13.33,0,0
20953,L20953,3,3,2,14,2004,0,0,Semi-Furnished,8.19,0,0
20954,L20954,4,4,36,37,1994,0,0,Semi-Furnished,10.72,0,0
20955,L20955,1,1,16,27,2000,0,0,Unfurnished,0.42,0,0
20956,L20956,4,4,26,32,2009,0,0,Semi-Furnished,0.37,0,0
20957,L20957,1,4,3,4,2018,0,0,Semi-Furnished,14.01,0,0
20958,L20958,2,4,1,2,2003,0,0,Unfurnished,4.23,0,0
20959,L20959,1,4,32,33,2015,0,0,Furnished,12.33,0,0
20960,L20960,3,2,0,21,2023,0,4,Furnished,6.08,0,0
20961,L20961,3,3,0,1,1999,0,1,Semi-Furnished,12.24,0,0
20962,L20962,2,2,6,11,2016,0,0,Semi-Furnished,1.99,0,0
20963,L20963,1,4,0,1,2014,0,0,Semi-Furnished,2.64,0,0
20964,L20964,1,1,10,11,1999,0,2,Unfurnished,9.77,0,0
20965,L20965,3,1,5,7,2021,0,2,Semi-Furnished,0.1,0,0
20966,L20966,2,2,1,2,2023,0,0,Semi-Furnished,5.39,0,0
20967,L20967,3,4,2,15,2012,0,3,Unfurnished,1.34,0,0
20968,L20968,2,4,1,8,2022,0,0,Furnished,4.0,0,0
20969,L20969,3,1,22,26,2021,0,1,Semi-Furnished,12.49,0,0
20970,L20970,5,3,9,35,2011,0,0,Semi-Furnished,13.97,0,0
20971,L20971,1,2,4,21,2011,0,4,Furnished,6.57,0,0
20972,L20972,4,2,0,38,2012,0,0,Furnished,12.33,0,0
20973,L20973,5,3,1,8,2008,0,0,Furnished,0.33,0,0
20974,L20974,3,4,18,32,2012,0,1,Semi-Furnished,11.6,0,0
20975,L20975,2,1,5,8,2011,0,4,Semi-Furnished,14.52,0,0
20976,L20976,4,2,0,10,2019,0,4,Semi-Furnished,10.22,0,0
20977,L20977,2,2,14,23,2008,0,1,Furnished,11.38,0,0
20978,L20978,2,4,3,4,2011,0,0,Unfurnished,12.26,0,0
20979,L20979,1,3,20,38,1990,0,1,Unfurnished,5.51,0,0
20980,L20980,3,1,7,30,2023,0,0,Semi-Furnished,1.6,0,0
20981,L20981,1,4,20,23,2015,0,0,Furnished,6.5,0,0
20982,L20982,2,2,4,5,1993,0,4,Furnished,0.65,0,0
20983,L20983,1,1,13,21,2001,0,0,Furnished,10.2,0,0
20984,L20984,5,4,5,6,2017,0,2,Unfurnished,13.01,0,0
20985,L20985,2,2,7,17,1992,0,4,Semi-Furnished,13.09,0,0
20986,L20986,2,1,18,25,2017,0,0,Semi-Furnished,12.83,0,0
20987,L20987,5,4,12,24,2018,0,4,Furnished,5.5,0,0
20988,L20988,2,2,4,22,2009,0,1,Semi-Furnished,9.17,0,0
20989,L20989,4,1,9,13,1991,0,1,Furnished,5.85,0,0
20990,L20990,4,1,6,17,1990,0,0,Unfurnished,0.42,0,0
20991,L20991,3,2,8,14,2007,0,0,Semi-Furnished,5.3,0,0
20992,L20992,3,1,13,34,1998,0,0,Semi-Furnished,13.82,0,0
20993,L20993,1,1,5,26,2014,0,1,Semi-Furnished,7.52,0,0
